Cluster_ID,Assigned_Cell_Type,Precision (%),Recall (%),F1_Score (%),Jaccard (%),True_Positive_Count,Predicted_Marker_Count,Reference_Marker_Count,Assigned_Cell_Type_2,Precision_2 (%),Recall_2 (%),F1_Score_2 (%),Jaccard_2 (%),True_Positive_Count_2,Predicted_Marker_Count_2,Reference_Marker_Count_2,Assigned_Cell_Type_3,Precision_3 (%),Recall_3 (%),F1_Score_3 (%),Jaccard_3 (%),True_Positive_Count_3,Predicted_Marker_Count_3,Reference_Marker_Count_3
OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,12.0,46.15384615384615,19.047619047619047,10.526315789473683,6,50,13,Oligodendrocyte progenitor cells,12.0,21.428571428571427,15.384615384615383,8.333333333333332,6,50,28,Oligodendrocyte progenitor cell,8.0,36.36363636363637,13.114754098360654,7.017543859649122,4,50,11
Endo CLDN5 SLC7A5,Excitatory neuron,10.0,27.77777777777778,14.705882352941178,7.936507936507936,5,50,18,Neuron,22.0,6.358381502890173,9.865470852017937,5.188679245283019,11,50,173,Pyramidal cells,8.0,11.428571428571429,9.411764705882355,4.938271604938271,4,50,35
Astro AQP4 SLC1A2,Astrocyte,26.0,6.220095693779904,10.038610038610038,5.284552845528456,13,50,209,Stem cell,6.0,13.043478260869565,8.21917808219178,4.285714285714286,3,50,23,Bergmann glia,6.0,7.317073170731707,6.593406593406592,3.4090909090909087,3,50,41
Micro P2RY12 APBB1IP,Microglia,10.0,7.042253521126761,8.264462809917356,4.310344827586207,5,50,71,Lake et al.science.ex8,6.0,5.084745762711865,5.5045871559633035,2.8301886792452833,3,50,59,Satellite glial cells,4.0,8.333333333333332,5.405405405405405,2.7777777777777777,2,50,24
Oligo MOG OPALIN,Oligodendrocyte,16.0,4.371584699453552,6.866952789699571,3.5555555555555554,8,50,183,Oligodendrocytes,8.0,4.545454545454546,5.797101449275362,2.9850746268656714,4,50,88,Lake et al.science.ex2,2.0,10.0,3.3333333333333335,1.694915254237288,1,50,10
