,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
20,L3-5 RORB GABRG1 KCNH7,L3-5 RORB GABRG1 KCNH7,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562,Lake et al.science.ex5,3.389830508474577
21,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
22,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
23,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
24,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
25,L2-4 CUX2 RORB CLMN,L2-4 CUX2 RORB CLMN,Lake et al.science.ex2,10.0,Neuroblasts,6.0,Neuroendocrine cells,5.194805194805195
26,PC P2RY14 GRM8,PC P2RY14 GRM8,Pericyte,8.695652173913043,Mural cell,7.017543859649124,Endothelial cell,5.128205128205128
27,PC P2RY14 GRM8,PC P2RY14 GRM8,Pericyte,8.695652173913043,Mural cell,7.017543859649124,Endothelial cell,5.128205128205128
28,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
29,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
30,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
31,InN SST FREM1,InN SST FREM1,Oligodendrocyte precursor cell,9.523809523809524,Purkinje neurons,7.339449541284404,Oligodendrocyte,6.008583690987125
32,L6 FEZF2 NPFFR2 TPD52L1,L6 FEZF2 NPFFR2 TPD52L1,Lake et al.science.ex6,19.04761904761905,Somatostatin interneuron,3.6363636363636362,Neurons,1.5810276679841897
33,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
34,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
35,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
36,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
37,L3-5 RORB GABRG1 KCNH7,L3-5 RORB GABRG1 KCNH7,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562,Lake et al.science.ex5,3.389830508474577
38,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
39,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
40,Astro GFAP FABP7,Astro GFAP FABP7,Astrocyte,8.494208494208493,Mature astrocyte,7.4074074074074066,Bergmann glia,6.593406593406592
41,InN PVALB HPSE,InN PVALB HPSE,Parvalbumin interneuron,7.4074074074074066,Purkinje neurons,7.339449541284404,Inhibitory neuron,7.142857142857142
42,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
43,Astro GFAP FABP7,Astro GFAP FABP7,Astrocyte,8.494208494208493,Mature astrocyte,7.4074074074074066,Bergmann glia,6.593406593406592
44,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
45,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
46,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
47,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
48,L2-4 CUX2 RORB CLMN,L2-4 CUX2 RORB CLMN,Lake et al.science.ex2,10.0,Neuroblasts,6.0,Neuroendocrine cells,5.194805194805195
49,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
50,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
51,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
52,InN VIP CLSTN2,InN VIP CLSTN2,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
53,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
54,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
55,L2-4 CUX2 RORB CLMN,L2-4 CUX2 RORB CLMN,Lake et al.science.ex2,10.0,Neuroblasts,6.0,Neuroendocrine cells,5.194805194805195
56,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
57,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,9.174311926605505,Pyramidal cells,4.7058823529411775
58,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
59,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
60,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
61,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
62,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
63,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
64,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
65,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
66,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
67,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
68,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
69,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
70,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,9.174311926605505,Pyramidal cells,4.7058823529411775
71,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
72,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
73,L5-6 FEZF2 NXPH2 CDH8,L5-6 FEZF2 NXPH2 CDH8,Lake et al.science.ex6,23.80952380952381,Subplate cell,3.8461538461538463,Epithelial cell,3.7735849056603774
74,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
75,L6 FEZF2 NPFFR2 TPD52L1,L6 FEZF2 NPFFR2 TPD52L1,Lake et al.science.ex6,19.04761904761905,Somatostatin interneuron,3.6363636363636362,Neurons,1.5810276679841897
76,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
77,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
78,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
79,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
80,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
81,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
82,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
83,InN PVALB HPSE,InN PVALB HPSE,Parvalbumin interneuron,7.4074074074074066,Purkinje neurons,7.339449541284404,Inhibitory neuron,7.142857142857142
84,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
85,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
86,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
87,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
88,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
89,InN SST FREM1,InN SST FREM1,Oligodendrocyte precursor cell,9.523809523809524,Purkinje neurons,7.339449541284404,Oligodendrocyte,6.008583690987125
90,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
91,InN PVALB HPSE,InN PVALB HPSE,Parvalbumin interneuron,7.4074074074074066,Purkinje neurons,7.339449541284404,Inhibitory neuron,7.142857142857142
92,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
93,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
94,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
95,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
96,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
97,L6 FEZF2 NPFFR2 TPD52L1,L6 FEZF2 NPFFR2 TPD52L1,Lake et al.science.ex6,19.04761904761905,Somatostatin interneuron,3.6363636363636362,Neurons,1.5810276679841897
98,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
99,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
100,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
101,InN LAMP5 RELN,InN LAMP5 RELN,Neuroblasts,8.0,Inhibitory neuron,7.142857142857142,Interneuron,7.017543859649124
102,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
103,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
104,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
105,Astro GFAP FABP7,Astro GFAP FABP7,Astrocyte,8.494208494208493,Mature astrocyte,7.4074074074074066,Bergmann glia,6.593406593406592
106,InN LAMP5 RELN,InN LAMP5 RELN,Neuroblasts,8.0,Inhibitory neuron,7.142857142857142,Interneuron,7.017543859649124
107,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
108,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
109,PC P2RY14 GRM8,PC P2RY14 GRM8,Pericyte,8.695652173913043,Mural cell,7.017543859649124,Endothelial cell,5.128205128205128
110,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
111,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
112,Astro GFAP FABP7,Astro GFAP FABP7,Astrocyte,8.494208494208493,Mature astrocyte,7.4074074074074066,Bergmann glia,6.593406593406592
113,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
114,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,9.174311926605505,Pyramidal cells,4.7058823529411775
115,Astro GFAP FABP7,Astro GFAP FABP7,Astrocyte,8.494208494208493,Mature astrocyte,7.4074074074074066,Bergmann glia,6.593406593406592
116,PC P2RY14 GRM8,PC P2RY14 GRM8,Pericyte,8.695652173913043,Mural cell,7.017543859649124,Endothelial cell,5.128205128205128
117,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
118,Astro GFAP FABP7,Astro GFAP FABP7,Astrocyte,8.494208494208493,Mature astrocyte,7.4074074074074066,Bergmann glia,6.593406593406592
119,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
120,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
121,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
122,InN VIP CLSTN2,InN VIP CLSTN2,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
123,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,A1 astrocyte,3.8461538461538463
124,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,9.174311926605505,Pyramidal cells,4.7058823529411775
125,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
126,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
127,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
128,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
129,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
130,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
131,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
132,InN PVALB HPSE,InN PVALB HPSE,Parvalbumin interneuron,7.4074074074074066,Purkinje neurons,7.339449541284404,Inhibitory neuron,7.142857142857142
133,InN SST FREM1,InN SST FREM1,Oligodendrocyte precursor cell,9.523809523809524,Purkinje neurons,7.339449541284404,Oligodendrocyte,6.008583690987125
134,InN LAMP5 RELN,InN LAMP5 RELN,Neuroblasts,8.0,Inhibitory neuron,7.142857142857142,Interneuron,7.017543859649124
135,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
136,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
137,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
138,InN PVALB HPSE,InN PVALB HPSE,Parvalbumin interneuron,7.4074074074074066,Purkinje neurons,7.339449541284404,Inhibitory neuron,7.142857142857142
139,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
140,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
141,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
142,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
143,L3-5 RORB MKX DCC,L3-5 RORB MKX DCC,Lake et al.science.ex5,10.169491525423728,Cajal-retzius cells,4.687500000000001,Immature neurons,4.545454545454545
144,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
145,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
146,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
147,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
148,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,9.266409266409266,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
149,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
150,PC P2RY14 GRM8,PC P2RY14 GRM8,Pericyte,8.695652173913043,Mural cell,7.017543859649124,Endothelial cell,5.128205128205128
151,InN SST FREM1,InN SST FREM1,Oligodendrocyte precursor cell,9.523809523809524,Purkinje neurons,7.339449541284404,Oligodendrocyte,6.008583690987125
152,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
153,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Pyramidal cells,9.411764705882355,Neuron,8.968609865470851
154,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,9.174311926605505,Pyramidal cells,4.7058823529411775
155,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,10.144927536231885,Mature oligodendrocyte,7.2727272727272725,Oligodendrocyte,6.866952789699571
156,InN LAMP5 RELN,InN LAMP5 RELN,Neuroblasts,8.0,Inhibitory neuron,7.142857142857142,Interneuron,7.017543859649124
157,InN LAMP5 BMP7,InN LAMP5 BMP7,Retinal ganglion cells,5.042016806722689,Neuron,4.484304932735426,Bergmann glia,4.395604395604397
158,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
159,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
160,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Immature neurons,2.2727272727272725,Neuroblasts,2.0,Neurons,1.5810276679841897
161,PC P2RY14 GRM8,PC P2RY14 GRM8,Pericyte,8.695652173913043,Mural cell,7.017543859649124,Endothelial cell,5.128205128205128
162,Astro GFAP FABP7,Astro GFAP FABP7,Astrocyte,8.494208494208493,Mature astrocyte,7.4074074074074066,Bergmann glia,6.593406593406592
163,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Lake et al.science.ex1,3.125,Neurons,2.3715415019762847
164,L2-4 CUX2 RORB CLMN,L2-4 CUX2 RORB CLMN,Lake et al.science.ex2,10.0,Neuroblasts,6.0,Neuroendocrine cells,5.194805194805195
