Cell_Type,MCS,Top_50_Markers
gdT,0.9712756264236903,"TPT1, ARHGAP15, IL7R, INPP4B, RPS18, RPL13, RPL13A, RPL37, RPL36, LTB, RPL11, RPL32, RPS12, EEF1A1, RPS25, RPS16, RPL18, RPLP1, RPS29, RPL30, RPS2, RPL10, RPL9, RPS3A, RPL18A, RPS6, RPL34, RPL12, RPS8, RPL28, RPS19, RPS27A, RPL19, RPS21, RPS27, RPL29, RPS23, RPL37A, RPL3, RPL17, RPL23A, RPS10, RPS28, RPL35A, RPS3, RPS9, RPL35, RPL21, RPL36A, RPSA"
CD8.Prolif,0.7936329588014979,"HLA-DRA, ARHGAP24, MARCHF1, LYN, MEF2C, SYK, CD74, HLA-DRB1, HDAC9, WDFY4, TRIO, PLCG2, HLA-DPA1, UBE2E2, GRK3, HVCN1, HLA-DPB1, PIK3AP1, BANK1, AFF3, RALGPS2, CDK14, HLA-DQA1, LY86, KYNU, BCL11A, MS4A1, HLA-DRB6, HLA-DMB, HLA-DQB1, SWAP70, IGHM, EBF1, FCRL1, PAX5, STX7, LINC00926, BLK, IRF8, NIBAN3, CD83, FGD2, CD79A, GNG7, CYBB, OSBPL10, ALOX5, ADAM28, CIITA, TCF4"
NKT,0.8734728033472803,"NKG7, CST7, CCL5, GZMA, CTSW, SYNE1, GZMM, HCST, SAMD3, KLRG1, APOBEC3G, ITGAL, CD8A, KLRK1, HLA-C, TRGC2, HLA-A, HLA-B, TGFBR3, CMC1, PRF1, GZMH, PRKCH, A2M, PYHIN1, RABGAP1L, ZEB2, C1orf21, GNLY, FYN, CD81, CD3D, CYBA, PTPRC, CD99, PPP2R5C, PFN1, KLRD1, RAP1GAP2, C12orf75, PIP4K2A, ACTB, PLEK, ABHD17A, CYRIB, EFHD2, PPP3CC, MYO1F, CLIC1, MYL12A"
DC3,0.95,"CST3, CTSS, AIF1, FCN1, TYROBP, PSAP, LYZ, LRMDA, FCER1G, PLXDC2, S100A9, IFI30, MNDA, SLC8A1, CYBB, MCTP1, SERPINA1, FGL2, CD68, CPVL, LST1, S100A8, FTL, SPI1, TYMP, NAMPT, IRAK3, KLF4, RBM47, HCK, VCAN, SLC11A1, CLEC7A, MPEG1, CSTA, DMXL2, CD36, MS4A6A, GRN, LYN, TBXAS1, CSF3R, EVI5, CEBPD, CPPED1, CD14, S100A12, DUSP6, GAB2, RAB31"
CD8.Naive,0.8981456953642385,"CD8B, CD8A, CCL5, KLRK1, LYAR, PITPNC1, CBLB, PARP8, NELL2, APBA2, CD96, DOCK10, CAMK4, THEMIS, KLRD1, ITGA4, RPS12, RPLP2, IL7R, IFNG-AS1, ARHGAP15, RPS3, CDC42SE2, PCED1B, TCF7, RPS28, ATP8A1, RPS14, CTSW, NKG7, RPL3, ITK, RPS15A, AKT3, RPS19, TC2N, RPL19, RPL13, RPL23A, SCML4, MAML2, RPS3A, CD7, RPS18, GZMM, RPS29, GRAP2, MGAT4A, RPS6, TRGC2"
Treg,0.7848148148148149,"STAM, LINC02694, TOX, IKZF2, LDLRAD4, ITGB1, ENSG00000290067, ARID5B, SGMS1, IL32, ENSG00000259345, IL2RA, CASK, NIBAN1, CTLA4, CHST11, CCM2, TNIK, TTN, USP15, PLCL1, LINC00426, CEP128, NABP1, ARHGDIB, HLA-A, CCDC141, TMSB10, SKAP1, ISG20, TBC1D4, CDHR3, ATXN7L1, ENSG00000289707, SMCHD1, FOXP3, CYTOR, ENSG00000273118, EPB41, MAN1A2, MIR4435-2HG, PHACTR2, LEF1, RASGRP1, PKIA, UCP2, PBXIP1, TLE5, GBP2, RTKN2"
HSC_CD38pos,0.9384615384615383,"NKAIN2, MSRB3, RNF220, MEIS1, PRSS57, MED12L, ATP8B4, DACH1, SOX4, CDK6, CYTL1, ERG, COL24A1, LYL1, ZNF521, HTR1F, ANGPT1, CASC15, ITGA9, GUCY1A1, NRIP1, IGF2BP2, GIHCG, IGFBP7, ENSG00000289364, CRACD, CD34, ZNF385D, MAP7, EMID1, ABO, LMO2, PBX1, LAPTM4B, PRKG1, ANKRD28, CD109, RNF130, DEPTOR, MACROH2A1, TCF4, DAPK1, MSI2, MAML3, ZNF804A, P2RX1, CAT, EBPL, TFPI, EGFL7"
CD4.Prolif,0.92,"STMN1, PCLAF, HMGB2, TYMS, RRM2, TUBA1B, TUBB, PCNA, HMGN2, FANCI, DIAPH3, MCM7, BRIP1, DTL, ASF1B, CLSPN, FEN1, NUSAP1, CENPP, MAD2L1, MCM5, NCAPG2, MKI67, TOP2A, H2AZ1, EZH2, ATAD2, SMC2, LMNB1, WDR62, KNL1, ATAD5, CDK1, TK1, MCM10, CDCA5, CBX5, POLQ, MELK, ZWINT, CENPK, UHRF1, H4C3, NASP, GMNN, CENPU, KIF11, DHFR, CKS1B, HMGB1"
