Cell_Type,MCS
Oligo MOG OPALIN,0.847490974729242
Endo CLDN5 SLC7A5,0.9232985386221295
Astro AQP4 SLC1A2,0.8405496828752645
Oligo MOG GSN,0.9866216216216216
Micro P2RY12 APBB1IP,0.9024427480916031
L2-3 CUX2 ACVR1C THSD7A,0.9892156862745098
OPC PDGFRA PCDH15,0.9936
InN SST FREM1,0.9823809523809524
PC P2RY14 GRM8,0.915421686746988
Astro GFAP AQP1,0.869135802469136
InN LAMP5 BMP7,0.9681967213114754
InN VIP HS3ST3B1,0.986779661016949
