,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
0,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
1,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
2,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,10.038610038610038,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
3,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,10.038610038610038,Astrocytes,7.079646017699115,Bergmann glia,6.593406593406592
4,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
5,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,Activated cd8+ t cell,3.9215686274509802
6,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
7,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
8,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
9,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
10,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,9.917355371900827,Lake et al.science.ex8,5.5045871559633035,Activated cd8+ t cell,3.9215686274509802
11,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,7.725321888412016,Mature oligodendrocyte,7.2727272727272725
12,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,7.0588235294117645
13,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,7.0588235294117645
