Cell_Type,MCS
Endo CLDN5 SLC7A5,0.6580325329202168
Oligo MOG OPALIN,0.7633790918690602
L6 OPRK1 THEMIS RGS6,0.8752325581395348
Astro AQP4 SLC1A2,0.9595321637426899
Astro GFAP AQP1,0.9286021505376344
Micro P2RY12 APBB1IP,0.8568292682926828
PC P2RY14 GRM8,0.8637931034482759
OPC PDGFRA PCDH15,0.9317857142857142
InN SST TRPC7,0.9758823529411765
InN VIP CLSTN2,0.951875
Astro GFAP FABP7,0.9838709677419355
