,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
0,Endo CLDN5 IL1R1,Endo CLDN5 IL1R1,Purkinje neurons,9.174311926605505,Retinal ganglion cells,8.403361344537815,Inhibitory neuron,7.142857142857142
1,Oligo MOG GSN,Oligo MOG GSN,Oligodendrocytes,13.043478260869565,Oligodendrocyte,9.44206008583691,Mature oligodendrocyte,7.2727272727272725
2,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
3,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,7.2727272727272725,Oligodendrocytes,7.246376811594203,Oligodendrocyte,5.150214592274678
4,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,7.174887892376682,Pyramidal cells,4.7058823529411775,Purkinje neurons,3.669724770642202
5,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,7.174887892376682,Pyramidal cells,4.7058823529411775,Purkinje neurons,3.669724770642202
6,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
7,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
8,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
9,Endo CLDN5 IL1R1,Endo CLDN5 IL1R1,Purkinje neurons,9.174311926605505,Retinal ganglion cells,8.403361344537815,Inhibitory neuron,7.142857142857142
10,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Lake et al.science.ex6,7.1428571428571415,Lake et al.science.in3,6.349206349206351,Astrocyte,6.177606177606178
11,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
12,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
13,Endo CLDN5 IL1R1,Endo CLDN5 IL1R1,Purkinje neurons,9.174311926605505,Retinal ganglion cells,8.403361344537815,Inhibitory neuron,7.142857142857142
14,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,7.2727272727272725,Oligodendrocytes,7.246376811594203,Oligodendrocyte,5.150214592274678
15,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
16,Endo CLDN5 IL1R1,Endo CLDN5 IL1R1,Purkinje neurons,9.174311926605505,Retinal ganglion cells,8.403361344537815,Inhibitory neuron,7.142857142857142
17,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
18,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,7.2727272727272725,Oligodendrocytes,7.246376811594203,Oligodendrocyte,5.150214592274678
19,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
20,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
21,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
22,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
23,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,7.174887892376682,Pyramidal cells,4.7058823529411775,Purkinje neurons,3.669724770642202
24,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
25,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,7.2727272727272725,Oligodendrocytes,7.246376811594203,Oligodendrocyte,5.150214592274678
26,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,7.2727272727272725,Oligodendrocytes,7.246376811594203,Oligodendrocyte,5.150214592274678
27,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
28,Oligo MOG GSN,Oligo MOG GSN,Oligodendrocytes,13.043478260869565,Oligodendrocyte,9.44206008583691,Mature oligodendrocyte,7.2727272727272725
29,Oligo MOG GSN,Oligo MOG GSN,Oligodendrocytes,13.043478260869565,Oligodendrocyte,9.44206008583691,Mature oligodendrocyte,7.2727272727272725
30,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,7.2727272727272725,Oligodendrocytes,7.246376811594203,Oligodendrocyte,5.150214592274678
