Cluster_ID,Assigned_Cell_Type,Precision (%),Recall (%),F1_Score (%),Jaccard (%),True_Positive_Count,Predicted_Marker_Count,Reference_Marker_Count,Assigned_Cell_Type_2,Precision_2 (%),Recall_2 (%),F1_Score_2 (%),Jaccard_2 (%),True_Positive_Count_2,Predicted_Marker_Count_2,Reference_Marker_Count_2,Assigned_Cell_Type_3,Precision_3 (%),Recall_3 (%),F1_Score_3 (%),Jaccard_3 (%),True_Positive_Count_3,Predicted_Marker_Count_3,Reference_Marker_Count_3
OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,14.000000000000002,53.84615384615385,22.22222222222222,12.5,7,50,13,Oligodendrocyte progenitor cells,12.0,21.428571428571427,15.384615384615383,8.333333333333332,6,50,28,Oligodendrocyte progenitor cell,8.0,36.36363636363637,13.114754098360654,7.017543859649122,4,50,11
Endo CLDN5 DKK2,Endothelial cell,16.0,28.57142857142857,20.51282051282051,11.428571428571429,8,50,28,Neural stem cell,4.0,8.0,5.333333333333334,2.73972602739726,2,50,25,Cancer stem cell,4.0,4.878048780487805,4.395604395604397,2.247191011235955,2,50,41
Oligo MOG GSN,Oligodendrocytes,18.0,10.227272727272728,13.043478260869565,6.976744186046512,9,50,88,Oligodendrocyte,22.0,6.0109289617486334,9.44206008583691,4.954954954954955,11,50,183,Mature oligodendrocyte,4.0,40.0,7.2727272727272725,3.7735849056603774,2,50,5
Endo CLDN5 IL1R1,Purkinje neurons,10.0,8.47457627118644,9.174311926605505,4.807692307692308,5,50,59,Retinal ganglion cells,10.0,7.246376811594203,8.403361344537815,4.385964912280701,5,50,69,Inhibitory neuron,4.0,33.33333333333333,7.142857142857142,3.7037037037037033,2,50,6
PC P2RY14 GRM8,Pericyte,6.0,15.789473684210526,8.695652173913043,4.545454545454546,3,50,19,Mural cell,4.0,28.57142857142857,7.017543859649124,3.6363636363636362,2,50,7,Endothelial cell,4.0,7.142857142857142,5.128205128205128,2.631578947368421,2,50,28
Oligo MOG OPALIN,Mature oligodendrocyte,4.0,40.0,7.2727272727272725,3.7735849056603774,2,50,5,Oligodendrocytes,10.0,5.681818181818182,7.246376811594203,3.7593984962406015,5,50,88,Oligodendrocyte,12.0,3.278688524590164,5.150214592274678,2.643171806167401,6,50,183
Endo CLDN5 SLC7A5,Neuron,16.0,4.624277456647398,7.174887892376682,3.7209302325581395,8,50,173,Pyramidal cells,4.0,5.714285714285714,4.7058823529411775,2.4096385542168677,2,50,35,Purkinje neurons,4.0,3.389830508474576,3.669724770642202,1.8691588785046727,2,50,59
Astro AQP4 SLC1A2,Lake et al.science.ex6,6.0,8.823529411764707,7.1428571428571415,3.7037037037037033,3,50,34,Lake et al.science.in3,4.0,15.384615384615385,6.349206349206351,3.278688524590164,2,50,13,Astrocyte,16.0,3.827751196172249,6.177606177606178,3.187250996015936,8,50,209
Micro P2RY12 APBB1IP,Microglia,6.0,4.225352112676056,4.958677685950414,2.5423728813559325,3,50,71,Activated cd8+ t cell,2.0,100.0,3.9215686274509802,2.0,1,50,1,Immune cell,2.0,100.0,3.9215686274509802,2.0,1,50,1
