,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
1213,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,14.492753623188406,Oligodendrocyte,12.01716738197425,Mature oligodendrocyte,7.2727272727272725
1214,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,12.556053811659194,Excitatory neuron,11.76470588235294,Neuroendocrine cells,7.792207792207792
1215,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,14.492753623188406,Oligodendrocyte,12.01716738197425,Mature oligodendrocyte,7.2727272727272725
1216,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,12.556053811659194,Excitatory neuron,11.76470588235294,Neuroendocrine cells,7.792207792207792
1217,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,12.556053811659194,Excitatory neuron,11.76470588235294,Neuroendocrine cells,7.792207792207792
1218,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,11.570247933884298,Microglial-specific cell,7.6923076923076925,Homeostatic microglial cell,7.142857142857142
1219,L2-3 CUX2 NTNG1 PALMD,L2-3 CUX2 NTNG1 PALMD,Excitatory neuron,5.88235294117647,Cajal-retzius cells,4.687500000000001,Interneurons,4.49438202247191
1220,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,12.556053811659194,Excitatory neuron,11.76470588235294,Neuroendocrine cells,7.792207792207792
1221,L6 FEZF2 SYT6 PTPRT,L6 FEZF2 SYT6 PTPRT,Glutamatergic neuron,3.7037037037037033,Somatostatin interneuron,3.6363636363636362,Neuron,3.587443946188341
1222,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,14.492753623188406,Oligodendrocyte,12.01716738197425,Mature oligodendrocyte,7.2727272727272725
1223,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,12.556053811659194,Excitatory neuron,11.76470588235294,Neuroendocrine cells,7.792207792207792
1224,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocytes,8.849557522123893,Bergmann glia,8.791208791208794,Astrocyte,8.494208494208493
1225,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Glutamatergic neuron,3.7037037037037033,Lake et al.science.ex1,3.125
1226,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Neuron,12.556053811659194,Excitatory neuron,11.76470588235294,Neuroendocrine cells,7.792207792207792
1227,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,14.492753623188406,Oligodendrocyte,12.01716738197425,Mature oligodendrocyte,7.2727272727272725
1228,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocytes,8.849557522123893,Bergmann glia,8.791208791208794,Astrocyte,8.494208494208493
