,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
29,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
30,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
31,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
32,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
33,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
34,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
35,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
36,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
37,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
38,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
39,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
40,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
41,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
42,CD4.Prolif,CD4.Prolif,Regulatory t(treg) cell,11.363636363636363,Cd4+ t cell,8.547008547008547,Leukocyte,4.761904761904763
43,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
44,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
45,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
46,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
47,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
48,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
49,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
50,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
51,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
52,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
53,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
54,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
55,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
56,NK_prolif,NK_prolif,Effector cd8+ t cell,10.0,Cytotoxic t cell,9.836065573770492,Effector cd4+ t cell,9.67741935483871
57,Platelets,Platelets,Myeloid cell,17.97752808988764,Monocyte,16.666666666666664,Natural killer cell,15.151515151515152
58,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
59,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
60,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
61,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
62,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
63,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
64,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
65,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
66,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
67,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
68,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
69,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
70,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
71,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
72,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
73,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
74,HSC_CD38pos,HSC_CD38pos,Hematopoietic stem cell,10.638297872340427,Progenitor cell,9.375,Plasmacytoid dendritic cell(pdc),7.792207792207792
75,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
76,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
77,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
78,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
79,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
80,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
81,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
82,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
83,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
84,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
85,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
86,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
87,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
88,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
89,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
90,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
91,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
92,HSC_CD38pos,HSC_CD38pos,Hematopoietic stem cell,10.638297872340427,Progenitor cell,9.375,Plasmacytoid dendritic cell(pdc),7.792207792207792
93,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
94,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
95,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
96,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
97,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
98,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
99,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
100,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
101,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
102,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
103,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
104,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
105,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
106,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
107,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
108,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
109,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
110,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
111,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
112,CD4.Prolif,CD4.Prolif,Regulatory t(treg) cell,11.363636363636363,Cd4+ t cell,8.547008547008547,Leukocyte,4.761904761904763
113,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
114,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
115,CD4.Prolif,CD4.Prolif,Regulatory t(treg) cell,11.363636363636363,Cd4+ t cell,8.547008547008547,Leukocyte,4.761904761904763
116,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
117,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
118,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
119,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
120,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
121,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
122,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
123,Platelets,Platelets,Myeloid cell,17.97752808988764,Monocyte,16.666666666666664,Natural killer cell,15.151515151515152
124,Platelets,Platelets,Myeloid cell,17.97752808988764,Monocyte,16.666666666666664,Natural killer cell,15.151515151515152
125,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
126,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
127,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
128,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
129,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
130,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
131,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
132,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
133,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
134,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
135,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
136,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
137,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
138,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
139,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
140,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
141,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
142,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
143,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
144,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
145,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
146,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
147,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
148,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
149,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
150,CD4.Prolif,CD4.Prolif,Regulatory t(treg) cell,11.363636363636363,Cd4+ t cell,8.547008547008547,Leukocyte,4.761904761904763
151,HSC_CD38pos,HSC_CD38pos,Hematopoietic stem cell,10.638297872340427,Progenitor cell,9.375,Plasmacytoid dendritic cell(pdc),7.792207792207792
152,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
153,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
154,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
155,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
156,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
157,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
158,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
159,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
160,Platelets,Platelets,Myeloid cell,17.97752808988764,Monocyte,16.666666666666664,Natural killer cell,15.151515151515152
161,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
162,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
163,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
164,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
165,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
166,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
167,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
168,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
169,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
170,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
171,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
172,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
173,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
174,CD8.EM,CD8.EM,Cd8+ t cell,23.404255319148938,Cytotoxic t cell,19.672131147540984,Cytotoxic cd8+ t cell,16.666666666666668
175,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
176,HSC_CD38pos,HSC_CD38pos,Hematopoietic stem cell,10.638297872340427,Progenitor cell,9.375,Plasmacytoid dendritic cell(pdc),7.792207792207792
177,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
178,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
179,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
180,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
181,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
182,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
183,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
184,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
185,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
186,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
187,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
188,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
189,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
190,Platelets,Platelets,Myeloid cell,17.97752808988764,Monocyte,16.666666666666664,Natural killer cell,15.151515151515152
191,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
192,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
193,Platelets,Platelets,Myeloid cell,17.97752808988764,Monocyte,16.666666666666664,Natural killer cell,15.151515151515152
194,Platelets,Platelets,Myeloid cell,17.97752808988764,Monocyte,16.666666666666664,Natural killer cell,15.151515151515152
195,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
196,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
197,CD8.Naive,CD8.Naive,Naive cd8+ t cell,12.269938650306749,Naive cd4+ t cell,10.869565217391305,Memory cd8+ t cell,9.230769230769232
198,Treg,Treg,Regulatory t (treg) cell,22.857142857142858,Regulatory t(treg) cell,15.909090909090908,Natural regulatory t cell,13.114754098360654
199,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
200,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
201,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
202,gdT,gdT,Naive cd8+ t cell,1.2269938650306749,Multilymphoid progenitor cell,0.30959752321981415,,
203,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
204,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
205,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
206,NKT,NKT,Cd8+ t cell,21.276595744680854,Cytotoxic cd8+ t cell,20.0,Cytotoxic t cell,19.672131147540984
207,DC3,DC3,Myeloid cell,24.719101123595507,Monocyte,19.23076923076923,Cd1c+_b dendritic cell,16.9811320754717
208,CD8.Prolif,CD8.Prolif,B cell,21.73913043478261,Mature b cell,17.54385964912281,Immature b cell,16.129032258064516
