,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
16,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,8.968609865470851,Pyramidal cells,4.7058823529411775
17,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
18,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
19,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
20,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
21,InN LAMP5 BMP7,InN LAMP5 BMP7,Retinal ganglion cells,8.403361344537815,Cancer stem cell,6.593406593406592,Gabaergic neurons,6.153846153846153
22,L5-6 FEZF2 NXPH2 GRIK1,L5-6 FEZF2 NXPH2 GRIK1,Lake et al.science.ex6,16.666666666666664,Subplate cell,3.8461538461538463,Epithelial cell,3.7735849056603774
23,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
24,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
25,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
26,L6 OPRK1 SMYD1 KCND2,L6 OPRK1 SMYD1 KCND2,Lake et al.science.ex8,31.19266055045872,Cajal-retzius cells,7.8125,Dopaminergic neurons,5.633802816901409
27,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
28,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,11.570247933884298,A1 astrocyte,3.8461538461538463,Microglial cell,3.8369304556354913
29,L6 OPRK1 SMYD1 KCND2,L6 OPRK1 SMYD1 KCND2,Lake et al.science.ex8,31.19266055045872,Cajal-retzius cells,7.8125,Dopaminergic neurons,5.633802816901409
30,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
31,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
32,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
33,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
34,InN LAMP5 BMP7,InN LAMP5 BMP7,Retinal ganglion cells,8.403361344537815,Cancer stem cell,6.593406593406592,Gabaergic neurons,6.153846153846153
35,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
36,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
37,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
38,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,11.570247933884298,A1 astrocyte,3.8461538461538463,Microglial cell,3.8369304556354913
39,InN PVALB HPSE,InN PVALB HPSE,Purkinje neurons,11.009174311926607,Lake et al.science.ex6,9.523809523809526,Parvalbumin interneuron,7.4074074074074066
40,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
41,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
42,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
43,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
44,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
45,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
46,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
47,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
48,L5-6 FEZF2 NXPH2 GRIK1,L5-6 FEZF2 NXPH2 GRIK1,Lake et al.science.ex6,16.666666666666664,Subplate cell,3.8461538461538463,Epithelial cell,3.7735849056603774
49,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
50,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
51,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
52,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
53,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,11.570247933884298,A1 astrocyte,3.8461538461538463,Microglial cell,3.8369304556354913
54,InN PVALB HPSE,InN PVALB HPSE,Purkinje neurons,11.009174311926607,Lake et al.science.ex6,9.523809523809526,Parvalbumin interneuron,7.4074074074074066
55,L3-5 RORB PCBP3 IL1RAPL2,L3-5 RORB PCBP3 IL1RAPL2,Neuroblasts,4.0,Retinal ganglion cells,3.361344537815126,Lake et al.science.ex2,3.3333333333333335
56,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
57,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
58,InN ADARB2 FAM19A1,InN ADARB2 FAM19A1,Neuroblasts,8.0,Dentate gyrus granule cell,3.9215686274509802,Lake et al.science.in1,3.8461538461538463
59,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
60,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
61,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
62,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
63,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
64,InN PVALB HPSE,InN PVALB HPSE,Purkinje neurons,11.009174311926607,Lake et al.science.ex6,9.523809523809526,Parvalbumin interneuron,7.4074074074074066
65,L6 FEZF2 SYT6 PTPRT,L6 FEZF2 SYT6 PTPRT,Lake et al.science.ex6,21.428571428571427,Lake et al.science.in1,3.8461538461538463,Somatostatin interneuron,3.6363636363636362
66,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
67,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
68,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,8.968609865470851,Pyramidal cells,4.7058823529411775
69,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
70,InN LAMP5 BMP7,InN LAMP5 BMP7,Retinal ganglion cells,8.403361344537815,Cancer stem cell,6.593406593406592,Gabaergic neurons,6.153846153846153
71,L3-5 RORB MKX SCN5A,L3-5 RORB MKX SCN5A,Lake et al.science.ex5,6.779661016949154,Lake et al.science.ex6,4.761904761904763,Retinal ganglion cells,3.361344537815126
72,InN PVALB HPSE,InN PVALB HPSE,Purkinje neurons,11.009174311926607,Lake et al.science.ex6,9.523809523809526,Parvalbumin interneuron,7.4074074074074066
73,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,11.570247933884298,A1 astrocyte,3.8461538461538463,Microglial cell,3.8369304556354913
74,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
75,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
76,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
77,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
78,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
79,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
80,L6 FEZF2 SYT6 PTPRT,L6 FEZF2 SYT6 PTPRT,Lake et al.science.ex6,21.428571428571427,Lake et al.science.in1,3.8461538461538463,Somatostatin interneuron,3.6363636363636362
81,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,8.968609865470851,Pyramidal cells,4.7058823529411775
82,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
83,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
84,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
85,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
86,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
87,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
88,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
89,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
90,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
91,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
92,InN PVALB HPSE,InN PVALB HPSE,Purkinje neurons,11.009174311926607,Lake et al.science.ex6,9.523809523809526,Parvalbumin interneuron,7.4074074074074066
93,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
94,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
95,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
96,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
97,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,7.339449541284404,Neuroblasts,6.0
98,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
99,Astro GFAP AQP1,Astro GFAP AQP1,Astrocyte,13.8996138996139,Bergmann glia,13.186813186813184,Astrocytes,12.389380530973453
100,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,8.968609865470851,Pyramidal cells,4.7058823529411775
101,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,8.968609865470851,Pyramidal cells,4.7058823529411775
102,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
103,L6 FEZF2 SYT6 PTPRT,L6 FEZF2 SYT6 PTPRT,Lake et al.science.ex6,21.428571428571427,Lake et al.science.in1,3.8461538461538463,Somatostatin interneuron,3.6363636363636362
104,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
105,InN PVALB PDE3A,InN PVALB PDE3A,Lake et al.science.ex6,4.761904761904763,Bergmann glia,4.395604395604397,Lake et al.science.in2,3.7037037037037033
106,InN PVALB HPSE,InN PVALB HPSE,Purkinje neurons,11.009174311926607,Lake et al.science.ex6,9.523809523809526,Parvalbumin interneuron,7.4074074074074066
107,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
108,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
109,L6 FEZF2 SYT6 PTPRT,L6 FEZF2 SYT6 PTPRT,Lake et al.science.ex6,21.428571428571427,Lake et al.science.in1,3.8461538461538463,Somatostatin interneuron,3.6363636363636362
110,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
111,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
112,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
113,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
114,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
115,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,7.339449541284404,Neuroblasts,6.0
116,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
117,InN VIP CLSTN2,InN VIP CLSTN2,Lake et al.science.ex6,7.1428571428571415,Lake et al.science.ex8,5.5045871559633035,Pyramidal cells,4.7058823529411775
118,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
119,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
120,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
121,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
122,InN LAMP5 BMP7,InN LAMP5 BMP7,Retinal ganglion cells,8.403361344537815,Cancer stem cell,6.593406593406592,Gabaergic neurons,6.153846153846153
123,Astro GFAP AQP1,Astro GFAP AQP1,Astrocyte,13.8996138996139,Bergmann glia,13.186813186813184,Astrocytes,12.389380530973453
124,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
125,L3-5 RORB MKX SCN5A,L3-5 RORB MKX SCN5A,Lake et al.science.ex5,6.779661016949154,Lake et al.science.ex6,4.761904761904763,Retinal ganglion cells,3.361344537815126
126,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,8.968609865470851,Pyramidal cells,4.7058823529411775
127,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,7.339449541284404,Neuroblasts,6.0
128,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
129,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
130,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
131,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
132,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,7.339449541284404,Neuroblasts,6.0
133,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
134,InN VIP CLSTN2,InN VIP CLSTN2,Lake et al.science.ex6,7.1428571428571415,Lake et al.science.ex8,5.5045871559633035,Pyramidal cells,4.7058823529411775
135,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
136,InN VIP HS3ST3B1,InN VIP HS3ST3B1,Lake et al.science.ex8,5.5045871559633035,Purkinje neurons,5.5045871559633035,Immature neurons,4.545454545454545
137,L6 FEZF2 SYT6 PTPRT,L6 FEZF2 SYT6 PTPRT,Lake et al.science.ex6,21.428571428571427,Lake et al.science.in1,3.8461538461538463,Somatostatin interneuron,3.6363636363636362
138,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,11.570247933884298,A1 astrocyte,3.8461538461538463,Microglial cell,3.8369304556354913
139,Micro P2RY12 APBB1IP,Micro P2RY12 APBB1IP,Microglia,11.570247933884298,A1 astrocyte,3.8461538461538463,Microglial cell,3.8369304556354913
140,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,7.339449541284404,Neuroblasts,6.0
141,InN SST HS3ST5,InN SST HS3ST5,Lake et al.science.ex6,9.523809523809526,Purkinje neurons,7.339449541284404,Neuroblasts,6.0
142,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
143,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
144,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
145,InN VIP CLSTN2,InN VIP CLSTN2,Lake et al.science.ex6,7.1428571428571415,Lake et al.science.ex8,5.5045871559633035,Pyramidal cells,4.7058823529411775
146,L3-5 RORB GABRG1 PTPRO,L3-5 RORB GABRG1 PTPRO,Neuroblasts,4.0,Somatostatin interneuron,3.6363636363636362,Lake et al.science.in5,3.508771929824562
147,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
148,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
149,OPC PDGFRA PCDH15,OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,22.22222222222222,Oligodendrocyte progenitor cells,15.384615384615383,Oligodendrocyte progenitor cell,13.114754098360654
150,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
151,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
152,InN PVALB HPSE,InN PVALB HPSE,Purkinje neurons,11.009174311926607,Lake et al.science.ex6,9.523809523809526,Parvalbumin interneuron,7.4074074074074066
153,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
154,L2-3 CUX2 ACVR1C THSD7A,L2-3 CUX2 ACVR1C THSD7A,Pyramidal cells,4.7058823529411775,Immature neurons,4.545454545454545,Glutamatergic neuron,3.7037037037037033
155,Oligo MOG OPALIN,Oligo MOG OPALIN,Mature oligodendrocyte,10.90909090909091,Oligodendrocytes,10.144927536231885,Oligodendrocyte,8.583690987124463
