call_number,strategy,n_hvg,n_pcs,n_neighbors,resolution,yield_score_target,balanced_score_gmean,weighted_mean_cas,simple_mean_cas,mean_mcs,mean_f1,mean_confidence,silhouette_score,n_individual_labels,n_consensus_labels
19,Exploit,2006,23,10,1.4833,60.2801,70.9726,51.8614,54.9558,81.5948,7.6464,,0.1683,95,16
20,Exploit,2904,21,50,0.5000,59.3740,69.7743,45.6634,54.1070,84.2467,11.1456,,0.2403,95,6
21,Exploit,6098,68,10,0.5000,60.3741,71.0500,46.2376,55.1646,90.6061,8.5739,,0.1746,95,10
22,Exploit,6119,74,10,2.0000,60.8295,71.6169,49.6832,56.8683,85.2673,7.7879,,0.0791,95,14
23,Exploit,5622,97,26,2.0000,60.1834,70.8406,49.5248,53.7485,86.2154,8.1329,,0.0894,95,13
24,Exploit,8926,99,10,0.5000,62.2621,73.2835,45.9406,62.3070,91.7097,8.5210,,0.1433,95,11
25,Exploit,8926,58,10,0.8340,62.1517,73.1619,47.1683,61.6576,89.8965,8.2769,,0.1312,95,11
26,Exploit,8620,68,10,0.5643,62.3888,73.4338,47.4059,61.6559,90.5867,8.5046,,0.1780,95,11
27,Exploit,8714,40,15,0.5170,60.7307,71.4476,47.0693,56.0226,88.9972,9.2296,,0.2117,95,9
28,Exploit,8514,89,10,0.9409,63.1036,74.2956,49.4257,62.2490,90.7271,8.0432,,0.1360,95,13
29,Exploit,8310,96,10,1.5868,62.0604,73.0730,49.6238,60.3160,87.4238,7.7557,,0.0857,95,14
30,Exploit,8687,97,16,1.9077,60.5216,71.2344,48.8317,56.3472,85.1590,8.2982,,0.0786,95,12
1,BO-EI,7151,27,41,1.3953,58.8204,69.2089,47.0891,51.1636,86.0049,8.7012,,0.1663,95,9
2,BO-EI,4090,19,28,1.0006,59.6008,70.1540,50.4356,53.8728,81.2143,8.0768,,0.2113,95,12
3,BO-EI,1447,69,12,1.5830,61.5352,72.4444,51.1287,57.0660,86.3621,7.9702,,0.1017,95,15
4,BO-EI,8390,10,50,1.4262,59.2117,69.6511,48.6733,51.4983,84.2989,9.2577,,0.2263,95,10
5,BO-EI,5537,11,11,1.2872,60.7821,71.5268,50.1386,55.8440,84.6895,8.7226,,0.2465,95,10
6,BO-EI,3689,14,49,0.8492,60.9130,71.6666,48.2772,55.6075,88.6225,9.1321,,0.2025,95,9
7,BO-EI,991,66,25,1.9748,58.8492,69.2595,49.7426,51.8292,81.0498,8.2448,,0.0893,95,12
8,BO-EI,4273,87,37,1.1757,59.2569,69.7141,47.2673,53.9558,83.4169,8.9969,,0.1406,95,10
9,BO-EI,316,95,33,1.0781,58.2931,68.5394,45.9406,48.1132,88.7190,9.9685,,0.0641,95,9
10,BO-EI,339,31,20,1.5249,58.3113,68.6188,47.9802,50.3574,83.1183,8.3784,,0.0927,95,12
11,BO-EI,5519,99,11,1.6767,61.5930,72.5181,50.0396,59.1713,85.6031,7.8189,,0.0796,95,14
12,BO-EI,8785,26,12,1.8220,62.2158,73.2511,52.8119,57.2812,87.2159,7.9070,,0.1683,95,16
13,BO-EI,8806,22,12,2.0000,62.8356,73.9862,52.4752,59.6012,87.9386,7.8399,,0.1658,95,17
14,BO-EI,200,100,13,2.0000,57.5600,67.7305,48.6337,44.1515,88.6507,8.3880,,0.0412,95,11
15,BO-EI,8926,10,10,2.0000,61.1085,71.9184,51.2079,54.9163,86.3874,8.5632,,0.2161,95,10
16,BO-EI,8710,100,50,1.3756,60.8352,71.5674,46.3564,58.2381,87.4253,9.3321,,0.0938,95,8
17,BO-EI,8832,100,42,1.5211,59.9035,70.4640,46.9703,54.5703,86.3275,9.3919,,0.0836,95,8
18,BO-EI,8697,10,10,0.6158,59.2261,69.6534,47.2673,53.4008,83.3271,9.6612,,0.3075,95,9
19,BO-EI,8746,95,10,2.0000,62.7593,73.9101,50.1386,61.6023,89.0534,7.4529,,0.0775,95,17
20,BO-EI,8770,35,40,2.0000,59.1883,69.6570,48.7723,52.9259,82.7815,8.3359,,0.1420,95,12
21,BO-EI,8756,23,15,2.0000,61.3645,72.2282,52.1782,56.3965,84.2096,8.3671,,0.1806,95,14
22,BO-EI,5363,71,11,2.0000,60.1059,70.7534,50.2574,53.2530,85.4375,8.0117,,0.1053,95,15
23,BO-EI,8795,21,10,2.0000,63.0241,74.2081,52.9307,59.3627,88.5856,7.8648,,0.1832,95,16
24,BO-EI,5657,22,11,2.0000,62.0991,73.1241,53.1089,58.3240,84.8615,7.6051,,0.1783,95,17
25,BO-EI,5610,84,18,2.0000,60.3528,71.0439,49.7030,55.6976,83.9576,8.0509,,0.0918,95,12
26,BO-EI,5824,77,10,2.0000,59.7957,70.3948,50.5743,53.2366,83.3934,7.7919,,0.0846,95,15
27,BO-EI,1621,16,10,1.2921,59.7085,70.2690,50.9901,53.9914,80.3786,8.4130,,0.1830,95,14
28,BO-EI,1315,23,10,2.0000,59.4194,69.9590,51.7624,52.0195,81.5275,7.5462,,0.1611,95,15
29,BO-EI,8926,100,10,1.5474,62.2816,73.3361,49.4653,59.9235,89.6335,7.7069,,0.0757,95,13
30,BO-EI,8926,97,14,2.0000,62.1732,73.1924,50.6337,61.0336,84.8788,8.1358,,0.0787,95,13
1,Explore,7151,27,41,1.3953,58.8204,69.2089,47.0891,51.1636,86.0049,8.7012,,0.1663,95,9
2,Explore,4090,19,28,1.0006,59.6008,70.1540,50.4356,53.8728,81.2143,8.0768,,0.2113,95,12
3,Explore,1447,69,12,1.5830,61.5352,72.4444,51.1287,57.0660,86.3621,7.9702,,0.1017,95,15
4,Explore,8390,10,50,1.4262,59.2117,69.6511,48.6733,51.4983,84.2989,9.2577,,0.2263,95,10
5,Explore,5537,11,11,1.2872,60.7821,71.5268,50.1386,55.8440,84.6895,8.7226,,0.2465,95,10
6,Explore,3689,14,49,0.8492,60.9130,71.6666,48.2772,55.6075,88.6225,9.1321,,0.2025,95,9
7,Explore,991,66,25,1.9748,58.8492,69.2595,49.7426,51.8292,81.0498,8.2448,,0.0893,95,12
8,Explore,4273,87,37,1.1757,59.2569,69.7141,47.2673,53.9558,83.4169,8.9969,,0.1406,95,10
9,Explore,316,95,33,1.0781,58.2931,68.5394,45.9406,48.1132,88.7190,9.9685,,0.0641,95,9
10,Explore,339,31,20,1.5249,58.3113,68.6188,47.9802,50.3574,83.1183,8.3784,,0.0927,95,12
11,Explore,1032,76,11,1.6899,60.5943,71.3414,50.8317,55.1180,84.7111,7.7174,,0.0874,95,14
12,Explore,4857,27,12,1.4106,62.1471,73.1696,51.9604,58.5393,86.3368,7.9167,,0.1742,95,15
13,Explore,8817,24,13,0.6850,60.4004,71.0442,47.6238,54.8477,87.4185,9.5865,,0.1883,95,8
14,Explore,1645,26,48,0.6165,58.0217,68.2148,45.7426,50.9679,82.3762,10.0760,,0.1704,95,7
15,Explore,5779,56,11,1.4678,62.1073,73.1178,50.6337,59.9817,86.0950,8.0450,,0.1174,95,15
16,Explore,2197,88,12,1.4675,61.7093,72.6492,50.2376,58.9855,85.9969,7.9954,,0.0975,95,13
17,Explore,1390,10,12,1.4758,59.4069,69.8925,49.7030,52.0577,83.1207,8.9642,,0.1815,95,11
18,Explore,4286,74,10,1.6638,60.7386,71.5017,50.2178,54.9154,86.5772,7.9986,,0.1032,95,13
19,Explore,4438,51,11,1.4349,62.0277,73.0119,50.8515,58.8425,86.5549,8.3687,,0.1264,95,15
20,Explore,5030,46,11,1.3106,62.5579,73.6542,51.4455,60.7356,86.3206,7.9438,,0.1483,95,14
21,Explore,5150,49,16,0.6353,60.4137,71.0994,47.5644,56.0257,87.0471,8.4998,,0.2038,95,10
22,Explore,5112,45,10,1.5598,63.1721,74.3786,52.4950,61.5954,86.7800,7.9845,,0.1316,95,17
23,Explore,5121,43,10,2.0000,62.8417,73.9860,52.8911,58.7603,88.2965,8.0430,,0.1269,95,17
24,Explore,5142,46,14,1.7215,60.2615,70.9351,51.2475,54.9599,81.9852,8.0714,,0.1331,95,14
25,Explore,4885,38,10,0.5000,63.3650,74.6100,49.1287,63.5734,91.0818,7.8918,,0.2331,95,13
26,Explore,4178,24,10,0.5000,62.5698,73.6325,48.5743,61.2337,89.5874,8.9251,,0.2841,95,11
27,Explore,5327,44,10,0.5000,62.7274,73.8471,49.3861,61.1079,90.1290,8.1480,,0.2132,95,12
28,Explore,6662,100,10,1.0178,62.8854,74.0476,49.7624,61.9786,89.5494,7.7680,,0.1317,95,13
29,Explore,7630,100,16,0.8505,60.9527,71.7299,46.7921,57.5169,89.1778,8.6828,,0.1418,95,10
30,Explore,5916,100,10,0.5000,61.6284,72.5518,47.7822,57.7631,91.7712,8.0466,,0.1528,95,12
