Cluster_ID,Assigned_Cell_Type,Precision (%),Recall (%),F1_Score (%),Jaccard (%),True_Positive_Count,Predicted_Marker_Count,Reference_Marker_Count,Assigned_Cell_Type_2,Precision_2 (%),Recall_2 (%),F1_Score_2 (%),Jaccard_2 (%),True_Positive_Count_2,Predicted_Marker_Count_2,Reference_Marker_Count_2,Assigned_Cell_Type_3,Precision_3 (%),Recall_3 (%),F1_Score_3 (%),Jaccard_3 (%),True_Positive_Count_3,Predicted_Marker_Count_3,Reference_Marker_Count_3
OPC PDGFRA PCDH15,Oligodendrocyte precursor cell,14.000000000000002,53.84615384615385,22.22222222222222,12.5,7,50,13,Oligodendrocyte progenitor cells,12.0,21.428571428571427,15.384615384615383,8.333333333333332,6,50,28,Oligodendrocyte progenitor cell,8.0,36.36363636363637,13.114754098360654,7.017543859649122,4,50,11
Oligo MOG OPALIN,Oligodendrocytes,18.0,10.227272727272728,13.043478260869565,6.976744186046512,9,50,88,Oligodendrocyte,22.0,6.0109289617486334,9.44206008583691,4.954954954954955,11,50,183,Mature oligodendrocyte,4.0,40.0,7.2727272727272725,3.7735849056603774,2,50,5
Endo CLDN5 SLC7A5,Excitatory neuron,8.0,22.22222222222222,11.76470588235294,6.25,4,50,18,Purkinje neurons,8.0,6.779661016949152,7.339449541284404,3.8095238095238098,4,50,59,Neurons,18.0,4.433497536945813,7.114624505928854,3.6885245901639343,9,50,203
Astro AQP4 SLC1A2,Astrocyte,22.0,5.263157894736842,8.494208494208493,4.435483870967742,11,50,209,Satellite glial cells,4.0,8.333333333333332,5.405405405405405,2.7777777777777777,2,50,24,Bergmann glia,4.0,4.878048780487805,4.395604395604397,2.247191011235955,2,50,41
Micro P2RY12 APBB1IP,Microglia,10.0,7.042253521126761,8.264462809917356,4.310344827586207,5,50,71,Microglial-specific cell,4.0,100.0,7.6923076923076925,4.0,2,50,2,Homeostatic microglial cell,4.0,33.33333333333333,7.142857142857142,3.7037037037037033,2,50,6
