Cell_Type,MCS
Endo CLDN5 SLC7A5,0.7053305263157895
Oligo MOG OPALIN,0.8969444444444444
Astro AQP4 SLC1A2,0.7762162162162162
Micro P2RY12 APBB1IP,0.8146938775510205
OPC PDGFRA PCDH15,0.9113513513513513
