,ctpt_consensus_prediction,Cluster_ID,Marker_Match_1,Marker_Match_1_F1 (%),Marker_Match_2,Marker_Match_2_F1 (%),Marker_Match_3,Marker_Match_3_F1 (%)
111,VLMC COL1A2 VLMCA8,VLMC COL1A2 VLMCA8,Lake et al.science.ex2,3.3333333333333335,Immature neurons,2.2727272727272725,Interneurons,1.49812734082397
112,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
113,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
114,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
115,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
116,Astro AQP4 SLC1A2,Astro AQP4 SLC1A2,Astrocyte,7.7220077220077235,Bergmann glia,6.593406593406592,Astrocytes,5.309734513274336
117,L3-5 RORB MKX GRIN3A,L3-5 RORB MKX GRIN3A,Somatostatin interneuron,7.2727272727272725,Cajal-retzius cells,6.25,Excitatory neuron,2.941176470588235
118,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
119,L3-5 RORB MKX GRIN3A,L3-5 RORB MKX GRIN3A,Somatostatin interneuron,7.2727272727272725,Cajal-retzius cells,6.25,Excitatory neuron,2.941176470588235
120,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
121,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
122,L3-5 RORB MKX GRIN3A,L3-5 RORB MKX GRIN3A,Somatostatin interneuron,7.2727272727272725,Cajal-retzius cells,6.25,Excitatory neuron,2.941176470588235
123,Endo CLDN5 SLC7A5,Endo CLDN5 SLC7A5,Excitatory neuron,11.76470588235294,Neuron,9.865470852017937,Pyramidal cells,9.411764705882355
124,Oligo MOG OPALIN,Oligo MOG OPALIN,Oligodendrocytes,11.594202898550725,Oligodendrocyte,10.300429184549357,Mature oligodendrocyte,7.2727272727272725
