Cell_Type,MCS,Top_50_Markers
DC3,0.7915283842794761,"FTL, AIF1, FTH1, PSAP, TYROBP, BRI3, FCER1G, SERPINA1, CLEC7A, CST3, IFI30, SLC8A1, LYZ, S100A9, MCTP1, LST1, MNDA, CD68, FGL2, CTSS, FCN1, HCK, CPVL, CYBB, SLC11A1, SPI1, SLC7A7, LRMDA, CD36, KLF4, GRN, PLXDC2, DUSP6, RBM47, TBXAS1, NAMPT, DMXL2, TYMP, MS4A6A, CSTA, TIMP2, VCAN, C1orf162, FOS, NCF2, RHOB, EMILIN2, RAB31, FGD4, S100A8"
CD8.Prolif,0.7988405797101449,"ARHGAP24, MEF2C, RALGPS2, BANK1, PLCG2, HLA-DRA, WDFY4, MS4A1, MARCHF1, AFF3, PAX5, HLA-DQA1, LINC00926, CD74, EBF1, FCRL1, IGHM, NIBAN3, BLK, CD79A, LYN, GNG7, OSBPL10, CDK14, AUTS2, TPD52, SYK, HVCN1, BCL11A, SWAP70, HLA-DRB1, CD22, TRIO, CD79B, ADAM28, SETBP1, STX7, COL19A1, HLA-DQB1, PLEKHG1, MTSS1, SIPA1L3, IGHD, HLA-DPB1, HDAC9, RUBCNL, PIK3AP1, BLNK, IRF8, HLA-DPA1"
Treg,0.8930718954248366,"IL32, TMSB10, IKZF2, CASK, STAM, HLA-A, ITGB1, TLE5, LDLRAD4, TNIK, SKAP1, TRAC, IL2RA, TOX, CCM2, HSPA8, CD52, EVL, EPB41, ARID5B, CD247, NIBAN1, PLCL1, TTC39C, PFN1, OPTN, CHST11, ISG20, GSTK1, LCK, LIME1, SMCHD1, LINC02694, RORA, CD28, LDHB, B2M, CD3G, FNBP1, ENSG00000290067, SYNE2, SGMS1, SUB1, CTLA4, SLFN5, BCL11B, RASGRP1, CALM1, PRKCQ, USP15"
NKT,0.9112244897959184,"CCL5, NKG7, GZMA, CST7, GZMK, GZMM, SAMD3, THEMIS, HLA-B, CD8A, CTSW, HCST, PITPNC1, SYNE1, PIP4K2A, FYN, HLA-C, CD8B, KLRG1, PRKCH, PARP8, CMC1, RABGAP1L, TMSB4X, STAT4, B2M, HLA-A, TC2N, CBLB, KLF12, CDC42SE2, CD99, CD81, ATXN1, PPP2R5C, KLRK1, A2M, PYHIN1, PTPRC, ITGAL, MYL12A, LYAR, CD3E, CD3D, STK17A, CD2, HLA-E, CD96, IL32, ACAP1"
CD8.Naive,0.9541052631578948,"CCL5, IL7R, CD8B, CD8A, ARHGAP15, KLRK1, NELL2, PITPNC1, TC2N, RPS29, CTSW, RPL23A, LYAR, IFITM1, AKT3, STAT4, RPS19, RPS12, IFNG-AS1, RPS14, RPS3, PARP8, ENSG00000228655, DOCK10, RPS27, RPL21, RPL7A, RPS27A, CBLB, RPS28, RPL36A, CD96, RPLP2, RPL30, RPL36, RPL3, RPL19, RPSA, RPL34, RPS18, HCST, THEMIS, RPS21, EEF1A1, RPS10, RPS4X, NCALD, RPL13, RPL14, PCED1B-AS1"
HSC_CD38pos,0.8033333333333331,"ATP8B4, IGFBP7, IGF2BP2, PPM1H, ETV6, CDK6, ZNF804A, ZNF521, CAT, SOX4, MACROH2A1, LYL1, DACH1, NKAIN2, CASC15, RNF220, HTR1F, SERPINB1, DAPK1, RNF130, MEIS1, ZNRF1, EBPL, MED12L, MTURN, MAML3, NRIP1, COL24A1, PRSS57, MSRB3, PBX1, GIHCG, MAP7, ITGA9, LMO2, HMGA1, ARHGAP32, DEPTOR, CHKA, NREP, ANGPT1, DST, CD109, ENSG00000289364, CDK6-AS1, KIF13A, TTC7B, ZNF385D, YBX3, CALN1"
CD4.EM,0.996,"YTHDF2, UQCR11, RPL36A, ING5, GAS5, SUSD3, EIF4H, RAD51B, PRKAG1, DENND4C, TRIR, RPS3A, TOMM5, LEPROTL1, RPL39, ATP5MG, RPLP1, UBE2B, FBXW5, GSTK1, RPS13, CYP20A1, S100A6, RPL13A, RPL6, RPS4X, RPL31, HNRNPH3, RPS4Y1, MAP2K2, FAU, RAB3GAP1, RPS9, RPS12, TMSB4X, RPL8, RPL32, RPL17, RPL10, UBE2H, RPL19, RPS15A, RPS10, TPT1, RPLP2, KCMF1, SELENOM, UBC, RPS8, MZT2B"
CD4.CM,1.0,"ABTB1, SPEN-AS1, SEC11A, WIPI2, FNIP1, TRAPPC1, PET100, TRIM13, GCHFR, VMP1, TIAM2, ZNF862, GLOD4, MCF2L2, LSM10, TPGS2, ZFPM1, PCNP, MANF, DYNLRB1, POLG2, EIF4H, LDHA, ITM2B, COMMD6, H2AZ1, PNRC1, DGKA, XPO4, TNRC6B, FAAH2, SELENOW, BRWD3, LTB, PRR5, RPS27L, RAB14, UST, RBM27, RALGAPA1, JTB, NSMAF, ENSG00000253736, RPS17, SLC30A7, EEA1, LINC00910, WDR33, HERC1, SUPT4H1"
B_malignant,1.0,"FAM135A, TBL1XR1, BLOC1S3, MTPN, WASHC2C, TPRKB, HIVEP1, DEK, AIMP2, TPT1-AS1, YTHDC1, SGF29, CCDC88B, LINC03006, PCMTD1-DT, SEM1, ENSG00000249806, ZNF217, PPP2R2D, CARF, LIMS1, PLCB1, B3GALT4, SPIDR, ESCO1, SEC31A, LIPE-AS1, C1D, PCGF3-AS1, FAAP20, MPI, C1orf50, DAZAP2, RBCK1, FXR1, PDS5B, FER, BIRC6-AS2, AHCYL1, THAP9, DEF6, DNAJC2, CFLAR-AS1, CLPB, FKTN, BTRC, SF1, GPX1, KANSL1L, CCDC59"
